391.8	99.95
381.6	99.9
364.5	99.7
356	99.5
340.9	99
332.8	98.5
325.3	98
315.1	97
306.7	96
299.5	95
293.8	94
288.7	93
283.8	92
279.6	91
275.7	90
271.8	89
267.8	88
264.3	87
260.7	86
257.6	85
254.3	84
251.5	83
248.3	82
245.3	81
242.4	80
239.8	79
237.3	78
234.7	77
232.2	76
229.7	75
227.1	74
225	73
222.8	72
220.7	71
218.5	70
216.3	69
214.3	68
212.1	67
209.9	66
207.7	65.05
205.9	64
203.8	63
201.7	62
199.5	61
197.3	60
187.2	55
178	50.05
155.5	40
130.6	30.05
